stop_name,stop_id,stop_lat,stop_lon
Kengunte Circle,q4,12.96064,77.50435
Kenjiganahalli,gt,13.17728,77.39985
Kere Devasthana,1bj,12.87396,77.786
Kere Devasthana,4g9,12.87356,77.78587
Kere Guddadahalli,2gq,13.07908,77.51612
Kere Guddadahalli,5r4,13.0792,77.51599
Kere Kattiganuru,2z1,13.18771,77.28202
Kere Kattiganuru,3kf,13.18789,77.2821
Kerekodi Sondekoppa,1ra,13.01877,77.38419
Kerekodi Sondekoppa,5oa,13.01891,77.38421
Kerekodi Thyamagondlu,1vj,13.21462,77.30951
Kerekodi Thyamagondlu,3dy,13.21465,77.30956
Kesaraguppe,2mm,12.81725,77.56732
Kesaraguppe,4ix,12.81662,77.56701
Kethaganahalli,46r,12.81349,77.39041
Kethaganahalli,5ng,12.81346,77.39048
Kethohalli,2a8,12.90733,77.40332
Kethohalli,2m1,12.90729,77.40347
Khaji Hosahalli,60s,13.00843,77.86588
Khaji Sonnenahalli,1my,13.03354,77.76997
Khaji Sonnenahalli,1uj,13.0336,77.77027
Khaji Sonnenahalli Gate,1pt,13.03461,77.75898
Khaji Sonnenahalli Gate,65b,13.03457,77.75908
Kidwai Layout,386,12.85885,77.56316
Kidwai Layout,al,12.85885,77.56321
Kirloskar Badavane,2u6,13.0674,77.5001
Kirloskar Badavane,363,13.06735,77.50004
Kirloskar Company,40l,13.01462,77.56004
Kirloskar Company,75,13.0145,77.55994
Kirloskar Factory,1io,13.17779,77.32273
Kirloskar Factory,27g,13.17776,77.32278
Kithiganahalli,1hp,12.80094,77.69049
Kithiganahalli,fs,12.80089,77.69074
Kittaganuru,3xb,13.03733,77.71055
Kittaganuru,63j,13.03736,77.71053
Kittaganuru Cross,47c,13.03624,77.7089
Kittaganuru Cross,5zt,13.03622,77.70881
Kittanahalli,24r,13.00898,77.41959
Kittanahalli,2rq,13.00895,77.41962
Kittanahalli Palya,34k,13.00979,77.41344
Kittanahalli Palya,dc,13.00971,77.41338
KodIhalli,5s9,12.92808,77.8986
Kodagalahatti,1v3,13.14317,77.62909
Kodagalahatti,lk,13.14313,77.6291
Kodahalli Gate,5p0,12.92812,77.90746
Kodalipura,3sy,12.74569,77.75703
Kodandarama Temple,391,13.00141,77.56074
Kodandarama Temple,ql,13.00155,77.56089
Kodandaramanagara,1jp,12.8995,77.68483
Kodandaramanagara,3i3,12.89948,77.68479
Kodathi Gate,3ad,12.89653,77.7203
Kodathi Gate,5cs,12.8966,77.72037
Kodathi Village,4fi,12.88828,77.71635
Kodathi Village,5m2,12.88835,77.7163
Kodays Circle,39j,12.98022,77.57151
Kodi Basavanna Temple Banawadi,3mh,13.11284,77.26089
Kodi Basavanna Temple Banawadi,40m,13.11281,77.26091
Kodichikkanahalli,588,12.89826,77.61804
Kodichikkanahalli,5vn,12.89823,77.61801
Kodigehalli,25g,13.3033,77.51146
Kodigehalli,2z3,13.0038,77.72729
Kodigehalli,389,13.30333,77.5114
Kodigehalli,3n9,13.05983,77.57682
Kodigehalli,64k,13.00406,77.72754
Kodigehalli,bu,13.05979,77.57697
Kodigehalli Canara Bank Colony,2ds,13.07138,77.57645
Kodigehalli Canara Bank Colony,5mt,13.0715,77.57667
Kodigehalli Cross,qd,12.99619,77.71926
Kodigehalli Gate,13e,13.05708,77.59311
Kodigehalli Gate,1uy,13.05746,77.59282
Kodigehalli Gate,3lr,13.05734,77.59368
Kodigehalli Gate,44b,13.00356,77.72327
Kodigehalli Gate,5av,13.00361,77.72341
Kodihalli,14k,13.01806,77.81237
Kodihalli,1s9,12.95997,77.64687
Kodihalli,2b4,13.18815,77.45392
Kodihalli,2i9,13.18755,77.45434
Kodihalli,399,12.96851,77.64976
Kodihalli,3qw,12.96,77.64758
Kodihalli,3vj,12.92813,77.89844
Kodihalli,5b5,12.96857,77.64962
Kodihalli,u7,13.01802,77.81233
Kodimanchanahalli Gate,2n,13.2578,77.69891
Kodimanchanahalli Gate,r7,13.25781,77.69881
Kodipalya,1ew,13.20983,77.45156
Kodipalya,1jj,13.2098,77.45158
Kodipalya,2e5,13.09607,77.44516
Kodipalya,2vp,12.9037,77.48781
Kodipalya,364,13.09612,77.44521
Kodipalya,573,13.20968,77.45183
Kodipalya,5o4,13.20971,77.45186
Kodipalya,jg,12.90378,77.48786
Kodipalya,yv,12.7505,77.44733
Kodiyala,1i1,12.78268,77.45278
Kodiyala,2sd,12.78258,77.45284
Koduru,461,12.94207,77.89354
Koduru,5j1,12.9421,77.89357
Kogilu,24h,13.10368,77.61576
Kogilu,3rc,13.10363,77.61592
Kogilu Cross,1ur,13.10358,77.60107
Kogilu Cross,2vx,13.10398,77.60084
Kogilu Cross,368,13.10386,77.60028
Kogilu Cross,4bs,13.10368,77.60099
Kohinoor Ground,4lr,12.94732,77.56628
Kolathuru,2es,13.07541,77.8296
Kolathuru,4dg,13.07534,77.82952
Kolathuru Gate,1gw,13.07484,77.82489
Kolathuru Gate,3io,13.08494,77.82519
Kolathuru Gate,5kf,13.08501,77.82512
Kolathuru Gate,pb,13.07484,77.82501
Koli Farm,2bo,12.90335,77.80102
Koli Farm,2m6,12.9034,77.80087
Koli Farm,35t,13.07394,77.63362
Koli Farm,4xa,13.07404,77.63376
Koli Farm Gate,1qg,12.84172,77.58876
Koli Farm Gate,2be,12.84178,77.58865
Koli Farm Gate,2d5,12.84146,77.58845
Koli Farm Gate,59m,12.84145,77.58859
Kolipura,62z,13.1694,77.65723
Kolipura,x9,13.16948,77.65717
Kolliganahalli,30o,12.71075,77.40694
Kolliganahalli,fk,12.71083,77.40702
Koluru,4q1,12.89155,77.4134
Koluru,k1,12.89145,77.41328
Koluvarayanahalli,15h,13.16501,77.52179
Koluvarayanahalli,522,13.16498,77.52176
Kommaghatta,589,12.92994,77.46513
Kommaghatta,vb,12.93007,77.46502
Kommaghatta Junction,5bo,12.91448,77.48149
Kommaghatta Junction,5kk,12.91431,77.48141
Konanakunte,31d,12.88613,77.56663
Konanakunte,4dy,12.88607,77.56662
Konanakunte Cross,2k4,12.88949,77.5635
Konanakunte Cross,2mo,12.89058,77.56442
Konanakunte Cross,3ge,12.88952,77.56365
Konanakunte Cross,5om,12.89025,77.56431
Konanakunte Cross,mz,12.89044,77.56414
Konanakunte Cross  Metro Station,1k2,12.88907,77.56306
Konanakunte Cross  Metro Station,4xp,12.8889,77.56257
Konanakunte Reliance Fresh,1ku,12.88297,77.56616
Konanakunte Reliance Fresh,272,12.88295,77.56613
Konappana Agarhara,200,12.85577,77.66411
Konappana Agarhara,fq,12.8548,77.66502
Konappana Agarhara,xr,12.85609,77.6645
Konappana Agarhara Flyover,2pm,12.85561,77.66479
Konappana Agrahara,4gc,12.85607,77.66437
Konappana Agrahara Flyover,xe,12.85236,77.66721
Konasandra,1yd,12.8895,77.48572
Konasandra,2cf,12.88956,77.48575
Konasandra,3gp,12.76209,77.63461
Konasandra Cross,13b,12.89247,77.48641
Konasandra Cross,2fh,12.76422,77.63552
Konasandra Cross,5hx,12.89238,77.48641
Konasandra Cross,5u,12.76429,77.63551
Kondappanahalli,5g9,13.06388,77.38146
Kondenahalli,22u,13.15524,77.73733
Kondenahalli,445,13.15519,77.73712
Konena Agrahara,42g,12.95914,77.65962
Konena Agrahara,4ab,12.95902,77.65946
Kongovi PVT LTD Peenya,2ci,13.0215,77.51101
Koppa,2w4,12.8044,77.62647
Koppa,5p,12.80449,77.62654
Koppa Gate,1x1,12.79644,77.61613
Koppa Gate,55q,12.79637,77.61611
Koppa Gate,vg,12.79646,77.61586
Koraluru,3dz,12.9979,77.7842
Koraluru,3mz,12.99789,77.78411
Koraluru Railway Gate,45,12.99608,77.78364
Koraluru Railway Gate,m7,12.99608,77.78371
Koramangala,2ac,13.29194,77.75095
Koramangala 1st Block,53j,12.9249,77.63458
Koramangala 1st Block,5uq,12.92501,77.63448
Koramangala Bus Station,11x,12.94061,77.62482
Koramangala Bus Station,26t,12.94122,77.62468
Koramangala Bus Station,2vs,12.9405,77.62479
Koramangala Forum Mall,1er,12.93486,77.61195
Koramangala Police Station,eb,12.94167,77.62151
Koramangala Police Station,nw,12.94172,77.62179
Koramangala Water Tank,1al,12.92739,77.62144
Koramangala Water Tank,5e0,12.92753,77.62075
Koramangala Water Tank,5uu,12.9284,77.62124
Koramangala Water Tank,kz,12.92792,77.62121
Koratagere,2u0,12.72938,77.57039
Koratagere Doddy,5lh,12.72935,77.57047
KoratagereDoddy Bannerughatta,4qn,12.7327,77.58321
KoratagereDoddy Bannerughatta,7f,12.73267,77.58318
Koshys Hospital Kalkere,1pp,13.02067,77.67701
Koshys Hospital Kalkere,24,13.02077,77.67708
Kothaganahalli,5ip,13.01189,77.28453
Kothanuru,1c7,13.06181,77.64891
Kothanuru,2sx,13.06182,77.64893
Kothanuru Dinne Ganesha Temple,12j,12.87711,77.58399
Kothanuru Dinne Ganesha Temple,374,12.87705,77.58395
Kothanuru Hari Nagara,1o8,12.87655,77.5772
Kothanuru Hari Nagara,lx,12.87651,77.57716
Kotiganahalli,15l,12.83635,77.76852
Kotiganahalli,4zw,12.83638,77.76865
Kottanayakana halli,4ul,12.81302,77.68262
Kottigepalya,3ye,12.98787,77.51509
Kottigepalya,s,12.98786,77.51405
Kotur,53l,12.94532,77.78267
Kotur Gate,1jb,12.94767,77.77563
Kotur Gate,2oj,12.94765,77.77562
Koyira,53r,13.3035,77.64116
Kranthiveera Sangolli Rayanna Railway Station,3hj,12.97849,77.56986
Kranthiveera Sangolli Rayanna Railway Station,4h4,12.97818,77.57093
Krantiveera Sangolli Rayanna Railway Station,416,12.97789,77.57082
Krishna Garden BHEL Layout,2nj,12.91301,77.50691
Krishna Garden BHEL Layout,3sa,12.9131,77.50703
Krishnananda Nagara,3br,13.01856,77.53963
Krishnananda Nagara,44,13.01812,77.54135
Krishnananda Nagara,4if,13.01849,77.53968
Krishnananda Nagara,62f,13.01816,77.5413
Krishnasagara,1jm,12.93613,77.42867
Krishnasagara,2e2,12.932,77.55565
Krishnasagara,2l0,12.93204,77.55573
Krishnasagara,4kz,12.93602,77.42877
Krishnayyana Doddy,4of,12.76312,77.61724
Krishnayyana Doddy,5lz,12.76309,77.6172
Krishnayyana Palya NGEF,1mm,12.99182,77.65184
Krishnayyana Palya NGEF,48s,12.99191,77.65161
Kristu Jayanti College,if,13.05877,77.64293
Kristu Jayanti College,jm,13.05855,77.6431
Krupanidhi College,10u,12.92388,77.62852
Kudlu,c6,12.88963,77.65521
Kudlu,m1,12.88957,77.65506
Kudlu Gate,1x,12.88985,77.63969
Kudlu Gate,2n0,12.88936,77.6402
Kudlu Gate,5sc,12.88966,77.6394
Kudlu Gate Flyover,2nf,12.88979,77.63965
Kudlu Gate Flyover,3k1,12.88972,77.63953
Kudlu Panchayath Office,24b,12.88965,77.64904
Kudlu Panchayath Office,32o,12.88973,77.64895
Kudlu Slum Board,40s,12.88957,77.65635
Kudure Mukha Colony,4yk,12.92572,77.6254
Kudure Mukha Colony,5kj,12.92553,77.62563
Kuduregere Colony,1o3,13.188,77.60855
Kuduregere Cross,5st,13.16722,77.60575
Kuduregere Gate,3cm,13.18973,77.60059
Kuduregere Gate,5ef,13.18972,77.60057
Kuduregere Madanayakanahalli,1r7,13.0759,77.47248
Kuduregere Madanayakanahalli,2x,13.07586,77.47248
Kudurugere Colony,31p,13.0682,77.47609
Kudurugere Colony,5q0,13.06817,77.47611
Kuguru,2gw,12.9091,77.80962
Kuguru,5ml,12.9092,77.80969
Kuguru Gate,15w,12.89972,77.80842
Kuguru Gate,27b,12.8997,77.80842
Kullappa Circle,3qd,13.01405,77.63956
Kullappa Circle,kr,13.01399,77.63924
Kullegowdanapalya,5ji,12.84672,77.44698
Kullegowdanapalya 1,62s,12.84667,77.44701
Kulume Kempanahalli,3ph,13.04782,77.37255
Kulumepalya,2kq,12.83263,77.55304
Kulumepalya,l5,12.8326,77.55301
Kuluvanahalli Tumakur Road,2ai,13.17569,77.29907
Kuluvanahalli Tumakur Road,50,13.17583,77.29908
Kumaraswamy Layout,1xk,12.90299,77.56156
Kumaraswamy Layout,31s,12.90313,77.56165
Kumaraswamy Layout 2nd Stage,f7,12.90584,77.55814
Kumaraswamy Layout Police Station,60j,12.9053,77.56274
Kumaraswamy Layout Police Station,fd,12.90514,77.56264
Kumaraswamy Layout West,2tq,12.90336,77.55475
Kumbalagodu,4s7,12.87861,77.44539
Kumbalagodu,650,12.87826,77.4455
Kumbalagunte Cross,1ho,13.20118,77.45816
Kumbalagunte Cross,2rn,13.20124,77.45822
Kumbalahalli,1ss,13.09187,77.79366
Kumbalahalli Gate,1zs,13.08858,77.78078
Kumbalahalli Gate,tq,13.08851,77.78079
Kumbarahalli,3bz,13.10509,77.49165
Kumbarahalli Cross,22e,13.09669,77.49397
Kumbarahalli Cross,2hz,13.10666,77.49016
Kumbarahalli Cross,330,13.10664,77.49019
Kumbarahalli Cross,pj,13.09677,77.49398
Kumbaranahalli,3b2,12.74786,77.66047
Kumbaranahalli,7k,12.7476,77.66058
Kumbena Agrahara,1zz,13.00159,77.74769
Kumbena Agrahara,3j1,13.00137,77.74761
Kundalahalli,367,12.95832,77.71566
Kundalahalli,xa,12.95815,77.71571
Kundalahalli Colony,326,12.97052,77.71245
Kundalahalli Colony,5jn,12.97022,77.71248
Kundalahalli Gate,1vp,12.95674,77.71499
Kundalahalli Gate,3i,12.95583,77.71577
Kundalahalli Gate,4a4,12.95592,77.71378
Kundalahalli Gate,5jb,13.15551,77.73007
Kundalahalli Gate,od,13.1555,77.72995
Kundalapura,10k,12.89512,77.41533
Kundalapura,32p,12.89515,77.41534
Kundana,21i,13.25735,77.62824
Kundana,24f,13.25728,77.6283
Kundana Circle,hf,13.25708,77.61716
Kundana Circle,y8,13.25705,77.61707
Kundana Cross,3gb,13.25456,77.64986
Kundana Cross,wu,13.25465,77.64966
Kuppa SiddanaDoddy,2ff,12.73528,77.60288
Kuppa SiddanaDoddy,42q,12.73513,77.60274
Kuppareddy Kere,2a9,12.84268,77.51789
Kuppareddy Kere,5fz,12.84267,77.5177
Kuppemala,4gx,13.10568,77.2997
Kuppemala,4j,13.10573,77.29972
Kurubara Karenahalli,3gg,12.85448,77.38327
Kurubara Karenahalli,5zf,12.85443,77.38332
Kurubarahalli,4l3,13.00084,77.53588
Kurubarahalli,5de,13.00085,77.53586
Kurubarahalli Cross,1ml,13.12676,77.51959
Kurubarahalli Cross,2e3,13.1267,77.51961
Kurubarahalli Cross,2g,13.12672,77.51956
Kurubarahalli Gate,1it,13.09779,77.81119
Kurubarakunte Cross (Narsari),419,13.26681,77.74152
Kurubarakunte Cross (Narsari),5xs,13.26679,77.74136
Kurubarapalya Cross,27,12.91393,77.36737
Kurubarapalya Cross,2db,12.9141,77.36735
Kuthaganahalli,1ri,12.88902,77.80211
Kuthaganahalli,mm,12.88893,77.80201
Kuthaganahalli Cross,4qt,12.89754,77.7905
Kuthaganahalli Cross,8,12.89774,77.79057
Kuvempu Circle,373,12.90985,77.52099
Kuvempu Circle,3wy,13.04457,77.56281
Kuvempu Circle,4ak,13.04465,77.56263
Kuvempu Circle,50i,13.04337,77.56138
Kuvempu Circle,68n,12.90993,77.521
Kuvempu Circle 1,2tf,13.04319,77.56131
Kuvempunagara,2bb,12.86791,77.47878
Kuvempunagara,4pc,13.0695,77.54144
Kuvempunagara,5jg,12.8678,77.47862
Kuvempunagara,66u,13.0696,77.54138
Kuvempunagara ( BTM Layout),ic,12.9164,77.61591
Kuvempunagara Bus Station(BTM Layout),561,12.91597,77.61623
Kuvempunagara Bus station (BTM Layout),3mo,12.91608,77.61575
Kyalasanahalli,569,13.05644,77.66027
Kyalasanahalli,n8,12.80094,77.65267
Kyalasanahalli,ye,13.05647,77.6602
Kyalasanahalli Cross,109,12.80304,77.65165
L and T Factory Doddaballapura,2k0,13.29213,77.57007
L and T Factory Doddaballapura,oi,13.29227,77.56985
LG Godown,3ka,12.91715,77.51126
LG Godown,3sz,12.91712,77.51133
LR Bande,jr,13.02896,77.61058
Laggere Bridge,5f6,13.00843,77.52664
Laggere Bridge,7g,13.00756,77.52678
Laggere Cross,14f,13.02265,77.52363
Laggere Cross,3b7,13.02245,77.5234
Laggere Cross,51j,13.02265,77.52336
Laggere New Bus Stand,5m8,13.01054,77.52504
Lagumenahalli Circle,2k3,13.07218,77.75427
Lagumenahalli Circle,4vy,13.07214,77.75426
Lakeshore Garden,1ng,13.06987,77.56481
Lakeshore Garden,3ro,13.06987,77.56477
Lakkaiahana Doddy,5i4,12.77912,77.3351
Lakkaiahnapalya,104,12.88936,77.40252
Lakkaiahnapalya,3l3,12.88949,77.40243
Lakkasandra,1yc,12.94383,77.59713
Lakkasandra,2rw,12.79512,77.3245
Lakkasandra,62u,12.94318,77.59735
Lakkenahalli Junction Sondekoppa Road,1qs,13.04468,77.39278
Lakkenahalli Junction Sondekoppa Road,34o,13.04454,77.39272
Lakkenahalli Village Sondekoppa,19n,13.04352,77.39772
Lakkenahalli Village Sondekoppa,31g,13.04359,77.3978
Lakkondahalli,1rr,13.11767,77.77041
Lakkondahalli Gate,3mi,13.11712,77.77344
Lakkondahalli Gate,44j,13.11721,77.77346
Lakkondahalli Temple,3fl,13.11071,77.77428
Lakkondahalli Temple,5qs,13.11064,77.77428
Lakkuppe,29i,12.96992,77.41006
Lakkuppe,zq,12.97004,77.40989
Lakkur,3rg,12.92739,77.88634
Lakkur,4rs,12.92756,77.88596
Lakkur,pt,12.92771,77.88626
Lakshmaiah Badavane,1i8,12.9809,77.46432
Lakshman Rao Nagara Anepalya,1vq,12.95029,77.61754
Lakshman Rao Nagara Anepalya,3ek,12.9504,77.61751
Lakshmi Devastana,4ax,13.07818,77.39275
Lakshmi Devastana,4z6,13.07832,77.39278
Lakshmi Layout,1ax,12.86814,77.62803
Lakshmi Layout,3xc,12.86791,77.6282
Lakshmi Temple,2my,12.88632,77.4985
Lakshmi Temple,qz,12.88637,77.49841
Lakshmi Venkateshwara Temple,11,13.0744,77.55743
Lakshmi Venkateshwara Temple,3oa,13.07441,77.55741
Lakshmidevi Nagara,49z,13.01552,77.52594
Lakshmidevi Nagara,60y,13.0155,77.52607
Lakshmidevi Nagara Cross,4e7,13.02129,77.52651
Lakshmipura,10j,12.83307,77.51365
Lakshmipura,1xw,12.83328,77.51372
Lakshmipura,2m,13.08778,77.53108
Lakshmipura,2z6,12.97827,77.63218
Lakshmipura,38q,13.08776,77.53104
Lakshmipura,4u2,13.03742,77.46118
Lakshmipura,5pq,12.97816,77.63228
Lakshmipura,8r,12.89216,77.39209
Lakshmipura,e4,12.89228,77.39218
Lakshmipura,on,12.98962,77.38321
Lakshmipura,y1,13.03747,77.4612
Lakshmipura Cross,13q,13.09209,77.534
Lakshmipura Cross,17,13.09209,77.53397
Lakshmipura Cross,1t,13.09212,77.5333
Lakshmipura Cross,27q,13.09212,77.5334
Lakshmipura Kalkere,2nr,12.81022,77.59168
Lakshmisagara,3u7,12.82482,77.40436
Lakshmisagara,4kd,12.81084,77.72418
Lakshmisagara,5g7,12.81075,77.72426
Lakshmisagara Cross,zy,12.81826,77.73156
Lal Bahaddur Shastri Nagara,1go,12.96927,77.67022
Lal Bahaddur Shastri Nagara,3rr,12.85723,77.57356
Lal Bahaddur Shastri Nagara,546,12.85722,77.5733
Lalbagh Hopcoms,135,12.95134,77.59126
Lalbagh Hopcoms,2xr,12.95184,77.59079
Lalbagh Hopcoms,bs,12.95122,77.59132
Lalbagh Hopcoms,fo,12.95182,77.59056
Lalbagh Main Gate,2q3,12.95251,77.58336
Lalbagh Main Gate,3jm,12.95427,77.58449
Lalbagh Main Gate,67q,12.95408,77.58554
Lalbagh West Gate,4v0,12.94826,77.57918
Lalbagh West Gate (Lalbagh Metro Station),ca,12.94758,77.58009
Lalbagh West Gate(Lalbagh Metro Station),3gk,12.94963,77.57993
Lavanya Talkies,3c4,12.98601,77.61551
Lavanya Talkies,64v,12.98611,77.61542
Leelavathi Estate,2mq,13.00087,77.34992
Leelavathi Estate,3iw,13.00088,77.34987
Lido Talkies,1xd,12.97277,77.62074
Lido Talkies,2im,12.97346,77.62005
Lido Talkies,32z,12.97282,77.6214
Life Style (Sacred Heart School),1mi,12.96692,77.61018
Lingadeera Mallsandra,3lq,12.97931,77.87022
Lingadeera Mallsandra Cross,25v,12.98353,77.87114
Lingadeera Mallsandra Cross,wg,12.98345,77.87104
Lingadeeranahalli,3zr,12.99903,77.47898
Lingadeeranahalli,4ys,12.99895,77.479
Linganahalli,3fh,13.15623,77.523
Linganahalli,4xg,13.1561,77.52291
Linganahalli Gate,1fq,13.15816,77.52391
Linganahalli Gate,3g9,13.15812,77.52392
Linganahalli Gate,41c,13.15813,77.52395
Lingapura,1wq,12.76212,77.67869
Lingapura,45i,12.82141,77.44411
Lingapura,ph,12.76222,77.67852
Lingapura,xd,12.82141,77.44405
Lingarajapura,2gf,13.12683,77.53373
Lingarajapura,48b,13.01254,77.62584
Lingarajapura,58j,13.01256,77.62588
Lingarajapura,5h2,13.12689,77.53385
Lingarajapura Bridge,1gx,13.00906,77.6232
Lingarajapura Bridge,4dz,13.00906,77.62331
Lingenahalli,4hi,13.0656,77.32496
Lingenahalli,4j6,13.06543,77.32488
Link Road,1ad,12.99426,77.57388
Lohithanagara (Nelamangala),27m,13.10713,77.38233
Lohithanagara (Nelamangala),2fx,13.10711,77.3823
Lottegollahalli,30s,13.04961,77.56752
Lottegollahalli,3li,13.04971,77.56758
Loyola School,5e4,12.87101,77.59361
Loyola School,5zu,12.87078,77.59333
Lurdubayi Samudaya Bhavana,2h3,12.99752,77.52334
Lurdubayi Samudaya Bhavana,t8,12.99723,77.52339
M E G Centre,19e,12.98736,77.62262
M E S College Aradeshanahalli Road,ub,13.21752,77.55539
M Gopahalli,118,12.72589,77.40248
M Gopahalli,2d,12.72597,77.40251
M Hosahalli Gate,1xz,13.10917,77.87763
M Hosahalli Gate,5wm,13.1094,77.87758
M Karenahalli,2ys,12.81818,77.36575
M Karenahalli,sy,12.81812,77.36573
M Medahalli,1hi,12.73392,77.73928
M Sathyawara,2bf,13.14391,77.79787
M Sathyawara,4za,13.14397,77.79809
MC Donald,4qi,12.91237,77.63752
MC Donald,uu,12.91231,77.63761
MC Layout,d9,12.97498,77.54212
MD Block,1e5,12.99324,77.56954
MEG Centre,qy,12.98701,77.62255
MEI Colony Laggere,1qa,13.01998,77.52075
MEI Colony Laggere,ai,13.01996,77.5207
MEI Factory,26n,13.0264,77.54402
MEI Factory,26u,13.02652,77.54439
MEI Layout,3py,13.06099,77.49943
MEI Layout Arch,246,13.05997,77.50685
MEI Layout Arch,2i4,13.05999,77.50697
MES College Aradeshanahalli Road,4c4,13.21752,77.55532
MES Road,370,13.04403,77.5543
MES Road,626,13.04392,77.55436
MG Road,5fo,12.97779,77.60204
MG Road Electric B Station,4pf,12.97403,77.61279
MG Road Metro Station,3yj,12.97541,77.60644
MG Road Metro Station,5sh,12.97547,77.60671
MG Statue (Chinnaswamy Stadium),3rs,12.97677,77.60016
MG Statue (Chinnaswamy Stadium),49a,12.97708,77.59921
MG Statue (Chinnaswamy Stadium),4x8,12.97628,77.59859
MG Statue (Chinnaswamy Stadium),kn,12.97654,77.59999
MGM School,4we,12.89771,77.43267
MGM School,9l,12.89757,77.43273
MICO Factory Junction,20m,12.94442,77.60309
MICO Factory Junction,bg,12.94428,77.60286
MICO Factory Junction,q3,12.94453,77.60276
MICO Gate Adugodi,4lw,12.94399,77.60532
MICO Gate Adugodi,625,12.94426,77.60458
MICO Layout BTM,1m4,12.91657,77.60427
MICO Layout BTM,4kj,12.91674,77.60407
MICO Layout Checkpost Gopalan mall,38a,12.91414,77.60001
MICO Layout Checkpost Gopalan mall,56e,12.91355,77.59985
MICO Shramajeevi Colony Arakere,273,12.88958,77.59391
MM Industries,409,12.92934,77.57363
MM Industries,r9,12.9295,77.57365
MM Medicals,1t7,13.0314,77.60839
MN Krishna Rao Park,5r3,12.94405,77.57689
MR Nursing College,178,13.05824,77.64875
MR Nursing College,5hy,13.05833,77.64863
MS Building,ma,12.97677,77.58922
MS Palya,14d,13.08181,77.5482
MS Palya,1md,13.08178,77.54849
MS Palya,1wy,13.08178,77.54809
MS Palya,xk,13.08145,77.54831
MS Ramaiah College,4x7,13.02871,77.56159
MS Ramaiah College,e8,13.02864,77.5616
MS Ramaiah Hospital,44k,13.02814,77.57127
MS Ramaiah Hospital,ev,13.02771,77.57162
MS Ramayya Hospital,2eu,13.02835,77.57158
MS Ramayya Hospital,2ig,13.02847,77.57141
MTR Hotel,3gv,12.91703,77.64485
MTR Hotel,4o8,12.91696,77.64477
MV Solar Dabasapete Industrial Area,1lh,13.22459,77.25859
MV Solar Dabaspete Industrial Area,422,13.22462,77.25867
MVJ College Channasandra,1bd,12.98283,77.76082
MVJ College Channasandra,2us,12.98286,77.76121
MVJ Medical Hospital,4o4,13.07909,77.81229
MVJ Medical Hospital,5ox,13.07944,77.81199
Machenahalli Dabaspete,3kr,13.18015,77.25553
Machohalli,44g,13.0061,77.45293
Machohalli,4py,13.00614,77.45287
Machohalli Colony,203,12.99754,77.45136
Machohalli Colony,37c,12.99755,77.4513
Machohalli Gate,2px,12.99081,77.45445
Machohalli Gate,5o1,12.99088,77.45429
Machonayakanahalli,54d,13.14509,77.38016
Madagondanahalli,3nu,13.24477,77.47199
Madagondanahalli,4t,13.24471,77.47193
Madanayakanahalli,1um,13.06146,77.46102
Madanayakanahalli,41,13.06102,77.46102
Madanayakanahalli,4q9,13.06067,77.46125
Madanayakanahalli,is,13.06132,77.46153
Madapatna,1ec,12.77244,77.64824
Madapatna,27d,12.77262,77.64815
Madapatna,554,12.93458,77.36095
Madapatna,5n8,12.9348,77.36086
Madapatna Cross,54o,12.93675,77.37285
Madapatna Cross,56,12.93681,77.37286
Madappanahalli,1h,12.92242,77.8104
Madappanahalli,47w,12.92246,77.81039
Madappanahalli,51s,13.15405,77.54059
Madappanahalli,lb,13.15408,77.54055
Madappanahalli Cross,1da,12.91767,77.79623
Madappanahalli Cross,4iv,12.91784,77.79606
Madarasa School,1jk,12.88054,77.45935
Madarasa School 1,1yn,12.88017,77.45942
Madavara,3rn,13.05688,77.47398
Madavara,vo,13.05665,77.47343
Madavara Village,5a0,13.05296,77.47231
Madhavan Park,1zr,12.93651,77.58401
Madhavan Park,61z,12.93675,77.58308
Madhura Nagara,14b,12.94117,77.76421
Madhura Nagara,4vp,12.94124,77.76427
Madhura Nagara Hostel,2ov,12.93956,77.75959
Madhura Nagara Hostel,423,12.93975,77.76039
Madhura Nagara Hostel,63p,12.9398,77.76027
Madhure Village,353,13.2022,77.45697
Madhure Village,td,13.2021,77.45696
Madivala,2r3,12.92023,77.62066
Madivala,4wh,12.92166,77.62146
Madivala Masidi,1n4,12.92482,77.61855
Magadi,3xv,12.95484,77.22693
Magadi Road TollGate,2mt,12.97437,77.54902
Magadi Road TollGate,3qa,12.97537,77.54845
Magadi Road TollGate,4av,12.97516,77.54866
Magadi Road TollGate,55r,12.97459,77.54897
Magadi Road Tollgate,2or,12.9752,77.54818
